,Unnamed: 0,Podatki o zavezancu,Unnamed: 2,Unnamed: 3,Unnamed: 4,Podatki,o obratu,Unnamed: 7,Unnamed: 8,Podatki o emisijah v zrak,Unnamed: 10
1242,2002,"TREIBACHER SCHLEIFMITTEL, D.O.O",MARIBORSKA CESTA 44,2352,RUŠE,2342,TOVARNIŠKA CESTA,51,RUŠE,"organske spojine, izražene kot skupni organski ogljik (TOC)",471
1243,2002,"TREIBACHER SCHLEIFMITTEL, D.O.O",MARIBORSKA CESTA 44,2352,RUŠE,2342,TOVARNIŠKA CESTA,51,RUŠE,"svinec in njegove spojine, izražene kot Pb",5.5
1244,2002,"TSO, D.D.",OPEKARNIŠKA CESTA 4,2270,ORMOŽ,2270,OPEKARNIŠKA CESTA,4,ORMOŽ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",256570
1245,2002,"TSO, D.D.",OPEKARNIŠKA CESTA 4,2270,ORMOŽ,2270,OPEKARNIŠKA CESTA,4,ORMOŽ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",73103
1246,2002,"TSO, D.D.",OPEKARNIŠKA CESTA 4,2270,ORMOŽ,2270,OPEKARNIŠKA CESTA,4,ORMOŽ,skupni prah,6656
1247,2002,"TSO, D.D.",OPEKARNIŠKA CESTA 4,2270,ORMOŽ,2270,OPEKARNIŠKA CESTA,4,ORMOŽ,ogljikov monoksid (CO),3015
1248,2002,TVT MARIBOR D.D.,PRERADOVIČEVA ULICA 22,2000,MARIBOR,2000,PRERADOVIČEVA ULICA,22,MARIBOR,ogljikov monoksid (CO),3726
1249,2002,TVT MARIBOR D.D.,PRERADOVIČEVA ULICA 22,2000,MARIBOR,2000,PRERADOVIČEVA ULICA,22,MARIBOR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2466.54
1250,2002,TVT MARIBOR D.D.,PRERADOVIČEVA ULICA 22,2000,MARIBOR,2000,PRERADOVIČEVA ULICA,22,MARIBOR,ogljikov dioksid (CO2),265.32
1251,2002,TVT MARIBOR D.D.,PRERADOVIČEVA ULICA 22,2000,MARIBOR,2000,PRERADOVIČEVA ULICA,22,MARIBOR,skupni prah,91.2
1252,2002,TVT MARIBOR D.D.,PRERADOVIČEVA ULICA 22,2000,MARIBOR,2000,PRERADOVIČEVA ULICA,22,MARIBOR,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",22.07
1253,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",1453
1254,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,toluen (C7H9),153.6
1255,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,alkani (razen metana),110.6
1256,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,etilacetat (C4H8O2),98.3
1257,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,ogljikov monoksid (CO),92.4
1258,2002,UNIHEM d.o.o.,KAJAKAŠKA CESTA 30,1211,LJUBLJANA,1211,KAJAKAŠKA CESTA,30,LJUBLJANA,skupni prah,7.8
1259,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,skupni prah,3796
1260,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",29.568
1261,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,formaldehid (CH2O),5.958
1262,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,"baker in njegove spojine, izražene kot Cu",1.725
1263,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,fenol,0.588
1264,2002,Unitas armature d.d.,CELOVŠKA CESTA 224,1000,LJUBLJANA,1000,CELOVŠKA CESTA,224,LJUBLJANA,"krom in njegove spojine, izražene kot Cr",0.02254
1265,2002,Usluga Šiška d.o.o. Ljubljana,DERČEVA ULICA 31,1000,LJUBLJANA,1000,DERČEVA ULICA,31,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",259.62
1266,2002,Usluga Šiška d.o.o. Ljubljana,DERČEVA ULICA 31,1000,LJUBLJANA,1000,DERČEVA ULICA,31,LJUBLJANA,ogljikov monoksid (CO),166
1267,2002,Usluga Šiška d.o.o. Ljubljana,DERČEVA ULICA 31,1000,LJUBLJANA,1000,DERČEVA ULICA,31,LJUBLJANA,tetrakloreten (C2Cl4),64.228
1268,2002,Usluga Šiška d.o.o. Ljubljana,DERČEVA ULICA 31,1000,LJUBLJANA,1000,DERČEVA ULICA,31,LJUBLJANA,ogljikov dioksid (CO2),29.95
1269,2002,VARSTROJ D.D.,INDUSTRIJSKA ULICA 4,9220,LENDAVA,9220,INDUSTRIJSKA ULICA,4,LENDAVA,ogljikov monoksid (CO),208
1270,2002,VARSTROJ D.D.,INDUSTRIJSKA ULICA 4,9220,LENDAVA,9220,INDUSTRIJSKA ULICA,4,LENDAVA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",166
1271,2002,VARSTROJ D.D.,INDUSTRIJSKA ULICA 4,9220,LENDAVA,9220,INDUSTRIJSKA ULICA,4,LENDAVA,skupni prah,1
1272,2002,VARSTROJ D.D.,INDUSTRIJSKA ULICA 4,9220,LENDAVA,9220,INDUSTRIJSKA ULICA,4,LENDAVA,"1-klor-2,3-epoksipropan (epiklorhidrin)",0.416
1273,2002,VEPLAS D.D. VELENJE,ŠTRBENKOVA CESTA 1,3320,VELENJE,3320,ŠTRBENKOVA CESTA,1,VELENJE,skupni prah,21
1274,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,ogljikov monoksid (CO),1456.892
1275,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,skupni prah,181.1
1276,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,"hlapne organske spojine, razen metana",58.181000000000004
1277,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,"dušikovi oksidi (NO in NO2), izraženi kot NO2",51.441
1278,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,"svinec in njegove spojine, izražene kot Pb",3.582
1279,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,"kadmij in njegove spojine, izražene kot Cd",0.23618999999999998
1280,2002,VESNA D.D.,EINSPIELERJEVA ULICA 31,2000,MARIBOR,2000,EINSPIELERJEVA ULICA,31,MARIBOR,arzen in njegove spojine (As),0.018060000000000003
1281,2002,VIBRONOVA D.O.O.,CESTA NA LENIVEC 27,6210,SEŽANA,6210,CESTA NA LENIVEC,27,SEŽANA,skupni prah,51.25
1282,2002,"VIPAP VIDEM KRŠKO, D.D.",KOTNIKOVA ULICA 28,8270,KRŠKO,8270,TOVARNIŠKA ULICA,18,KRŠKO,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1248868
1283,2002,"VIPAP VIDEM KRŠKO, D.D.",KOTNIKOVA ULICA 28,8270,KRŠKO,8270,TOVARNIŠKA ULICA,18,KRŠKO,"dušikovi oksidi (NO in NO2), izraženi kot NO2",845665
1284,2002,"VIPAP VIDEM KRŠKO, D.D.",KOTNIKOVA ULICA 28,8270,KRŠKO,8270,TOVARNIŠKA ULICA,18,KRŠKO,skupni prah,273324
1285,2002,"VIPAP VIDEM KRŠKO, D.D.",KOTNIKOVA ULICA 28,8270,KRŠKO,8270,TOVARNIŠKA ULICA,18,KRŠKO,ogljikov monoksid (CO),128251
1286,2002,"VIPAP VIDEM KRŠKO, D.D.",KOTNIKOVA ULICA 28,8270,KRŠKO,8270,TOVARNIŠKA ULICA,18,KRŠKO,"organske spojine, izražene kot skupni organski ogljik (TOC)",46714
1287,2002,VLADO GLOBOVNIK S.P.,LAČNA GORA 36,2317,LAČNA GORA,2317,LAČNA GORA,36,OPLOTNICA,"organske spojine, izražene kot skupni organski ogljik (TOC)",174.9
1288,2002,VLADO GLOBOVNIK S.P.,LAČNA GORA 36,2317,LAČNA GORA,2317,LAČNA GORA,36,OPLOTNICA,skupni prah,17.35
1289,2002,YDRIA MOTORS,PODSKRAJNIK 16,1380,PODSKRAJNIK,1380,PODSKRAJNIK,16,CERKNICA,skupni prah,75.87
1290,2002,ZA GRADOM D.O.O. KOPER,ULICA VENA PILONA 1,6000,KOPER,6000,ULICA VENA PILONA,1,KOPER,ogljikov dioksid (CO2),4051608
1291,2002,ZA GRADOM D.O.O. KOPER,ULICA VENA PILONA 1,6000,KOPER,6000,ULICA VENA PILONA,1,KOPER,"dušikovi oksidi (NO in NO2), izraženi kot NO2",8490
1292,2002,ZA GRADOM D.O.O. KOPER,ULICA VENA PILONA 1,6000,KOPER,6000,ULICA VENA PILONA,1,KOPER,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",8056
1293,2002,ZA GRADOM D.O.O. KOPER,ULICA VENA PILONA 1,6000,KOPER,6000,ULICA VENA PILONA,1,KOPER,ogljikov monoksid (CO),41
1294,2002,ZVEZDA D.D.,SAVSKA CESTA 46,4000,KRANJ,4000,SAVSKA CESTA,46,KRANJ,ogljikov monoksid (CO),9475
1295,2002,ZVEZDA D.D.,SAVSKA CESTA 46,4000,KRANJ,4000,SAVSKA CESTA,46,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",9083
1296,2002,ZVEZDA D.D.,SAVSKA CESTA 46,4000,KRANJ,4000,SAVSKA CESTA,46,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1378
1297,2002,ZVEZDA D.D.,SAVSKA CESTA 46,4000,KRANJ,4000,SAVSKA CESTA,46,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",851
1298,2002,ZVEZDA D.D.,SAVSKA CESTA 46,4000,KRANJ,4000,SAVSKA CESTA,46,KRANJ,formaldehid (CH2O),283
1299,2002,ŽAGA OTIŠKI VRH d.o.o.,ŠENTJANŽ 143,2373,ŠENTJANŽ PRI DRAVOGRADU,2373,ŠENTJANŽ PRI DRAVOGRADU,143,DRAVOGRAD,skupni prah,251
1300,2002,ŽAGA OTIŠKI VRH d.o.o.,ŠENTJANŽ 143,2373,ŠENTJANŽ PRI DRAVOGRADU,2373,ŠENTJANŽ PRI DRAVOGRADU,143,DRAVOGRAD,"organske spojine, izražene kot skupni organski ogljik (TOC)",8.8
1301,2002,ŽAGA OTIŠKI VRH d.o.o.,ŠENTJANŽ 143,2373,ŠENTJANŽ PRI DRAVOGRADU,2373,ŠENTJANŽ PRI DRAVOGRADU,143,DRAVOGRAD,pinen (C10H16),5.2
1302,2002,ŽAN TEŽAK S.P.,CESTA NA ROGLO 4C,3214,ZREČE,3214,CESTA NA ROGLO,4,ZREČE,ogljikov monoksid (CO),380.234
1303,2002,ŽAN TEŽAK S.P.,CESTA NA ROGLO 4C,3214,ZREČE,3214,CESTA NA ROGLO,4,ZREČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",194.35
1304,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,ogljikov monoksid (CO),9416.8
1305,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,skupni prah,5502.5
1306,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",119.1
1307,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"mangan in njegove spojine, izražene kot Mn",34
1308,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"krom in njegove spojine, izražene kot Cr",3.7
1309,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"svinec in njegove spojine, izražene kot Pb",2.2
1310,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"nikelj in njegove spojine, izražene kot Ni",1.85
1311,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"vanadij in njegove spojine, izražene kot V",0.9
1312,2002,ŽELEZARNA RAVNE - MONTER DRAVOGRAD D.D.,OTIŠKI VRH 177,2373,OTIŠKI VRH,2373,OTIŠKI VRH,177,DRAVOGRAD,"kobalt in njegove spojine, izražene kot Co",0.5
